,Unnamed: 0,pre,post,cel_jsh,cel_n2u,n930,witvliet_1,witvliet_2,witvliet_3,witvliet_4,witvliet_5,witvliet_6,witvliet_7,witvliet_8,conserved,average_size,Z,classification,significance,Z_abs,male_only,herm_only,both_sexes
2179,2035.0,RMDV,RMF,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0,non-specific,0.0,0,1,0
2180,2036.0,RMDV,RMG,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,0,1,0
2181,2037.0,RMDV,RMH,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0,non-specific,0.0,0,0,1
2183,2039.0,RMDV,RIP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,1,0,0
2184,2040.0,URB,ADA,2.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,8.0,8.0,3.625,1.506,developmentally dynamic (strengthened),non-specific,1.506,0,1,0
2185,2041.0,URB,CEPD,10.0,3.0,7.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,11.0,4.090909090909091,0.0,stable,non-specific,0.0,0,0,1
2186,2042.0,URB,CEPV,2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,2.0,8.0,2.5,0.0,variable,non-specific,0.0,0,1,0
2187,2043.0,URB,IL1,7.0,17.0,0.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,10.0,5.4,2.599,stable,hermaphrodite-specific,2.599,0,1,0
2188,2044.0,URB,IL2,0.0,3.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,8.0,1.75,0.744,developmentally dynamic (weakened),non-specific,0.744,0,0,1
2189,2045.0,URB,RIC,4.0,5.0,0.0,0.0,1.0,1.0,4.0,4.0,7.0,18.0,8.0,9.0,5.777777777777778,1.302,developmentally dynamic (strengthened),non-specific,1.302,0,1,0
2190,2046.0,URB,RMD,0.0,2.0,17.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,7.0,3.857142857142857,-2.126,variable,male-specific,2.126,0,0,1
2191,2047.0,URB,RMDD,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.5,0.0,variable,non-specific,0.0,0,0,1
2192,2048.0,URB,RMH,11.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,6.0,4.833333333333333,1.353,post-embryonic brain integration,non-specific,1.353,0,1,0
2193,2049.0,URB,SIA,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,2.833333333333333,1.723,variable,non-specific,1.723,0,1,0
2194,2050.0,URB,URX,49.0,42.0,0.0,4.0,5.0,4.0,8.0,10.0,11.0,19.0,17.0,10.0,16.9,4.942,stable,hermaphrodite-specific,4.942,0,1,0
2195,2051.0,URB,ADE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.707,variable,non-specific,0.707,0,1,0
2197,2053.0,URB,PVR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.5,0.707,variable,non-specific,0.707,0,1,0
2198,2054.0,URB,RMG,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,2.4,1.318,variable,non-specific,1.318,0,0,1
2200,2056.0,URB,OLL,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,-0.585,variable,non-specific,0.585,0,0,1
2201,2057.0,URB,ADL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.972,0,non-specific,0.972,0,1,0
2202,2058.0,URB,AVB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.6666666666666665,0.972,developmentally dynamic (strengthened),non-specific,0.972,0,1,0
2203,2058.0,URB,AVB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.6666666666666665,0.972,variable,non-specific,0.972,0,1,0
2204,2059.0,URB,AVD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.3333333333333333,0.707,variable,non-specific,0.707,0,1,0
2205,2060.0,URB,OLQ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.5,0.972,variable,non-specific,0.972,0,1,0
2206,2061.0,URB,SIBD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
2207,2062.0,URB,SIBV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
2208,2063.0,URB,SMB,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,1.506,variable,non-specific,1.506,0,1,0
2209,2064.0,URB,URB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.707,0,non-specific,0.707,0,1,0
2210,2065.0,URB,URY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.707,0,non-specific,0.707,0,1,0
2211,2066.0,URB,AVE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2212,2067.0,URB,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,variable,non-specific,0.0,0,1,0
2213,2068.0,URB,RIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2214,2069.0,URB,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2215,2070.0,URB,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
2216,2071.0,URB,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2217,2072.0,URB,RMDV,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,non-specific,0.0,0,1,0
2218,2073.0,URB,RME,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.707,0,non-specific,0.707,0,0,1
2220,2075.0,URY,AVB,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,5.0,5.4,0.0,variable,non-specific,0.0,0,1,0
2221,2075.0,URY,AVB,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,5.0,5.4,0.0,developmentally dynamic (strengthened),non-specific,0.0,0,1,0
2222,2076.0,URY,AVE,66.0,66.0,0.0,13.0,12.0,11.0,12.0,13.0,19.0,26.0,30.0,10.0,26.8,0.0,variable,non-specific,0.0,0,1,0
2223,2076.0,URY,AVE,66.0,66.0,0.0,13.0,12.0,11.0,12.0,13.0,19.0,26.0,30.0,10.0,26.8,0.0,stable,non-specific,0.0,0,1,0
2226,2078.0,URY,IL1,6.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,13.0,16.0,7.0,8.571428571428571,0.0,developmentally dynamic (strengthened),non-specific,0.0,0,1,0
2227,2079.0,URY,OLQ,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,0.0,variable,non-specific,0.0,0,1,0
2228,2080.0,URY,RIB,42.0,37.0,0.0,6.0,8.0,4.0,8.0,12.0,10.0,14.0,15.0,10.0,15.6,0.0,stable,non-specific,0.0,0,1,0
2229,2081.0,URY,RMDD,85.0,77.0,0.0,5.0,8.0,6.0,8.0,12.0,25.0,28.0,38.0,10.0,29.2,0.0,variable,non-specific,0.0,0,1,0
2230,2081.0,URY,RMDD,85.0,77.0,0.0,5.0,8.0,6.0,8.0,12.0,25.0,28.0,38.0,10.0,29.2,0.0,stable,non-specific,0.0,0,1,0
2231,2082.0,URY,RMDV,54.0,63.0,0.0,3.0,5.0,6.0,6.0,11.0,20.0,40.0,46.0,10.0,25.4,0.0,stable,non-specific,0.0,0,1,0
2232,2083.0,URY,SIBV,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,5.0,4.6,0.0,variable,non-specific,0.0,0,1,0
2233,2083.0,URY,SIBV,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,5.0,4.6,0.0,developmentally dynamic (strengthened),non-specific,0.0,0,1,0
2234,2084.0,URY,SMD,61.0,43.0,0.0,9.0,14.0,9.0,10.0,20.0,12.0,13.0,21.0,10.0,21.2,0.0,stable,non-specific,0.0,0,1,0
2235,2085.0,URY,CEPD,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,2.25,0.0,variable,non-specific,0.0,0,1,0
2236,2086.0,URY,OLL,2.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,5.0,3.8,0.0,variable,non-specific,0.0,0,1,0
2237,2087.0,URY,RIA,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.5,0.0,variable,non-specific,0.0,0,1,0
2238,2088.0,URY,RME,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,3.5,0.0,variable,non-specific,0.0,0,1,0
2239,2089.0,URY,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2241,2091.0,URY,ADA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,0,1,0
2242,2092.0,URY,AIZ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
2243,2093.0,URY,AVA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,0.0,variable,non-specific,0.0,0,1,0
2244,2094.0,URY,AVD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,developmentally dynamic (strengthened),non-specific,0.0,0,1,0
2245,2094.0,URY,AVD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,variable,non-specific,0.0,0,1,0
2246,2095.0,URY,AVJ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
2247,2096.0,URY,AVL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,non-specific,0.0,0,1,0
2248,2097.0,URY,AWC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
2249,2098.0,URY,CEPV,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,non-specific,0.0,0,1,0
2250,2099.0,URY,RID,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,variable,non-specific,0.0,0,0,1
2251,2100.0,URY,RIH,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,non-specific,0.0,0,1,0
2252,2101.0,URY,RIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2253,2102.0,URY,RMD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.5,0.0,variable,non-specific,0.0,0,1,0
2254,2103.0,URY,SIBD,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.75,0.0,variable,non-specific,0.0,0,1,0
2255,2104.0,URY,SMB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
2256,2105.0,URY,URX,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,non-specific,0.0,0,1,0
2257,2106.0,URY,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2258,2107.0,URY,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2259,2108.0,URY,URY,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0,non-specific,0.0,0,1,0
2261,2110.0,RIH,AIZ,56.0,32.0,31.0,3.0,4.0,8.0,1.0,8.0,7.0,10.0,13.0,11.0,15.727272727272728,-0.229,stable,non-specific,0.229,0,0,1
2262,2111.0,RIH,AUA,5.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,7.0,2.2857142857142856,0.0,variable,non-specific,0.0,0,0,1
2263,2112.0,RIH,AVE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,-0.687,variable,non-specific,0.687,0,0,1
2264,2113.0,RIH,BAG,3.0,7.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,8.0,2.875,1.087,variable,non-specific,1.087,0,0,1
2265,2114.0,RIH,CEPD,0.0,6.0,31.0,0.0,1.0,3.0,3.0,1.0,5.0,7.0,5.0,9.0,6.888888888888889,0.0,stable,non-specific,0.0,0,0,1
2266,2115.0,RIH,CEPV,1.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,7.0,4.142857142857143,0.0,variable,non-specific,0.0,0,0,1
2268,2117.0,RIH,GLR,0.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,8.0,2.5,0.0,variable,non-specific,0.0,0,1,0
2269,2118.0,RIH,IL1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.5,-0.92,variable,non-specific,0.92,0,0,1
2270,2119.0,RIH,IL2,9.0,14.0,11.0,3.0,3.0,2.0,6.0,5.0,4.0,4.0,3.0,11.0,5.818181818181818,0.235,variable,non-specific,0.235,0,0,1
2271,2120.0,RIH,OLQ,46.0,37.0,87.0,7.0,6.0,9.0,9.0,8.0,11.0,27.0,20.0,11.0,24.272727272727277,-4.394,stable,male-specific,4.394,0,0,1
2272,2121.0,RIH,RIA,95.0,73.0,65.0,4.0,6.0,9.0,2.0,18.0,20.0,21.0,15.0,11.0,29.818181818181817,0.0,stable,non-specific,0.0,0,0,1
2273,2122.0,RIH,RIB,47.0,33.0,22.0,2.0,2.0,3.0,1.0,8.0,8.0,8.0,13.0,11.0,13.363636363636363,1.084,stable,non-specific,1.084,0,0,1
2274,2123.0,RIH,RIP,16.0,25.0,46.0,5.0,6.0,7.0,8.0,12.0,8.0,8.0,16.0,11.0,14.272727272727272,-2.312,stable,male-specific,2.312,0,0,1
2275,2124.0,RIH,RIR,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,1.2,0.0,variable,non-specific,0.0,0,1,0
2276,2125.0,RIH,RME,1.0,16.0,13.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,10.0,4.1,0.203,variable,non-specific,0.203,0,0,1
2277,2126.0,RIH,URA,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,2.0,0.0,variable,non-specific,0.0,0,0,1
2278,2127.0,RIH,URY,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,7.0,1.8571428571428568,1.065,variable,non-specific,1.065,0,1,0
2279,2128.0,RIH,ADF,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.036,variable,non-specific,1.036,0,1,0
2281,2130.0,RIH,RIS,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.687,variable,non-specific,0.687,0,0,1
2282,2131.0,RIH,AIY,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.5,0.176,variable,non-specific,0.176,0,0,1
2283,2132.0,RIH,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2284,2133.0,RIH,FLP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,non-specific,0.0,0,1,0
2285,2134.0,RIH,SMD,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,-1.785,0,non-specific,1.785,0,0,1
2286,2135.0,RIH,DVA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.687,0,non-specific,0.687,1,0,0
2287,2136.0,RIH,RIH,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.92,0,non-specific,0.92,1,0,0
2289,2138.0,DVC,AIB,15.0,6.0,9.0,1.0,3.0,2.0,7.0,7.0,7.0,16.0,12.0,11.0,7.727272727272727,-0.495,stable,non-specific,0.495,0,0,1
2290,2139.0,DVC,AVA,50.0,50.0,66.0,5.0,3.0,5.0,2.0,4.0,10.0,16.0,15.0,11.0,20.545454545454547,-3.414,stable,male-specific,3.414,0,0,1
2291,2140.0,DVC,AVK,3.0,2.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,7.0,6.142857142857143,-4.331,developmentally dynamic (strengthened),male-specific,4.331,0,0,1
2293,2142.0,DVC,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2294,2143.0,DVC,PVT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.3333333333333333,0.687,variable,non-specific,0.687,0,1,0
2295,2144.0,DVC,RIB,26.0,8.0,15.0,1.0,5.0,2.0,6.0,7.0,3.0,10.0,14.0,11.0,8.818181818181818,-0.824,stable,non-specific,0.824,0,0,1
2296,2145.0,DVC,RIG,34.0,29.0,11.0,0.0,4.0,4.0,7.0,11.0,6.0,16.0,23.0,10.0,14.5,2.133,stable,hermaphrodite-specific,2.133,0,0,1
2297,2146.0,DVC,RMF,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,10.0,5.0,11.0,4.126,post-embryonic brain integration,hermaphrodite-specific,4.126,0,1,0
2298,2147.0,DVC,URA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.687,variable,non-specific,0.687,0,1,0
2299,2148.0,DVC,URY,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,5.0,1.8,0.0,variable,non-specific,0.0,0,1,0
2300,2149.0,DVC,AVD,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2301,2150.0,DVC,AVE,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,5.0,2.4,0.0,variable,non-specific,0.0,0,1,0
2302,2151.0,DVC,URX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2303,2152.0,DVC,AIZ,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.6666666666666667,0.0,variable,non-specific,0.0,0,1,0
2304,2153.0,DVC,BAG,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,variable,non-specific,0.0,0,1,0
2305,2154.0,DVC,ADE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2306,2155.0,DVC,AVB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.687,0,non-specific,0.687,0,1,0
2307,2156.0,DVC,RIV,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.5,0.92,variable,non-specific,0.92,0,1,0
2308,2157.0,DVC,AVL,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-1.036,variable,non-specific,1.036,0,0,1
2309,2158.0,DVC,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2310,2159.0,DVC,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2311,2160.0,DVC,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2312,2161.0,DVC,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2313,2162.0,DVC,AQR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,post-embryonic brain integration,non-specific,0.0,0,1,0
2314,2163.0,DVC,FLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2315,2164.0,DVC,SMD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.687,0,non-specific,0.687,1,0,0
2317,2166.0,PVT,AIB,5.0,16.0,11.0,1.0,0.0,3.0,2.0,5.0,6.0,9.0,8.0,10.0,6.6,0.47,stable,non-specific,0.47,0,0,1
2318,2167.0,PVT,AVK,27.0,16.0,5.0,3.0,5.0,5.0,13.0,17.0,8.0,21.0,26.0,11.0,13.272727272727272,1.204,stable,non-specific,1.204,0,0,1
2319,2168.0,PVT,AVL,2.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,7.0,8.0,3.125,0.287,developmentally dynamic (strengthened),non-specific,0.287,0,0,1
2321,2170.0,PVT,DVC,2.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,13.0,9.0,3.7777777777777777,0.0,variable,non-specific,0.0,0,0,1
2322,2171.0,PVT,OLQ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2323,2172.0,PVT,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2324,2173.0,PVT,RIG,9.0,7.0,22.0,3.0,4.0,1.0,5.0,4.0,4.0,8.0,7.0,11.0,6.727272727272728,-2.146,stable,male-specific,2.146,0,0,1
2325,2174.0,PVT,RIR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2326,2175.0,PVT,RME,8.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,2.6666666666666665,1.065,variable,non-specific,1.065,0,1,0
2327,2176.0,PVT,RMF,7.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,8.0,6.0,8.666666666666666,0.493,post-embryonic brain integration,non-specific,0.493,0,0,1
2328,2177.0,PVT,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,1.5,0.0,variable,non-specific,0.0,0,1,0
2329,2178.0,PVT,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2330,2179.0,PVT,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.6666666666666667,0.0,variable,non-specific,0.0,0,1,0
2331,2180.0,PVT,RIH,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,1.75,0.92,variable,non-specific,0.92,0,1,0
2332,2181.0,PVT,SMB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.3333333333333333,0.0,variable,non-specific,0.0,0,1,0
2333,2182.0,PVT,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2334,2183.0,PVT,SAA,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,-0.92,variable,non-specific,0.92,0,0,1
2335,2184.0,PVT,OLL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2336,2185.0,PVT,RIM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2337,2186.0,PVT,URB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,variable,non-specific,0.0,0,1,0
2338,2187.0,PVT,AVE,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.3333333333333333,-0.92,variable,non-specific,0.92,0,0,1
2339,2188.0,PVT,RIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.687,0,non-specific,0.687,0,1,0
2340,2189.0,PVT,BAG,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,non-specific,0.0,0,1,0
2341,2190.0,PVT,RIB,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.92,0,non-specific,0.92,1,0,0
2346,2193.0,RME,GLR,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,6.0,1.1666666666666667,0.5,variable,non-specific,0.5,0,0,1
2347,2194.0,RME,RMDD,0.0,2.0,0.0,5.0,4.0,3.0,3.0,7.0,1.0,1.0,1.0,9.0,3.0,0.0,variable,non-specific,0.0,0,1,0
